productTitle,productPrice,productImageSrc,productLink
Smartphone Xiaomi Redmi Note 11 Graphite Gray 6GB RAM 128GB ROM,"1.335,",https://m.media-amazon.com/images/I/61WifQWu4IL._AC_UL320_.jpg,https://amazon.com.br/Smartphone-Xiaomi-Redmi-Note-11/dp/B09QS7Y357/ref=sr_1_26?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-26&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"LOHASIC Capa de couro para iPhone 14 Pro compatível com Magsafe, capa protetora de corpo inteiro de poliuretano de luxo fina antiderrapante antiderrapante antiderrapante resistente à prova de choque capas de telefone para iPhone 14 Pro 5G 6,1 polegadas (2022) - marrom","499,",https://m.media-amazon.com/images/I/71XoPg8r1vL._AC_UL320_.jpg,https://amazon.com.br/LOHASIC-compat%C3%ADvel-poliuretano-antiderrapante-resistente/dp/B0B8HG6CBJ/ref=sr_1_27?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-27&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
Capa Capinha Space Clear P/iPhone 14 14 Pro 14 Pro Max (IPHONE 14 PRO MAX),"23,",https://m.media-amazon.com/images/I/51SKk5rH7SL._AC_UL320_.jpg,https://amazon.com.br/Capinha-Space-Clear-iPhone-IPHONE/dp/B0BHF8H9QF/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-28
"Capa Capinha Transparente Anti Impacto Case Para iPhone 14 Pro Tela 6.1"" Não Amarela","29,",https://m.media-amazon.com/images/I/618IXTaVL-L._AC_UL320_.jpg,https://amazon.com.br/Capinha-Transparente-Impacto-iPhone-Amarela/dp/B0BGMJ3B2Y/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-29
"Hoerrye Protetor de lente de câmera para iPhone 14 Pro Max e iPhone 14 Pro, compatível com capas, proteção de câmera à prova de choque de nível militar para acessórios de iPhone - Roxo","139,",https://m.media-amazon.com/images/I/81aDNSA6xHL._AC_UL320_.jpg,https://amazon.com.br/Hoerrye-Protetor-compat%C3%ADvel-prote%C3%A7%C3%A3o-acess%C3%B3rios/dp/B0B9BHWYLK/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-30&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
NOVO Smartphone Xiaomi POCO X4 Pro 5G Laser Black 8GB RAM 256GB ROM - Tela AMOLED FHD+ de 6,"2.219,",https://m.media-amazon.com/images/I/51M7T9u8jAL._AC_UL320_.jpg,https://amazon.com.br/Smartphone-Xiaomi-X4-Pro-ALFANDEG%C3%81RIAS/dp/B09TKNYXYM/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-31&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Redmi Note 11 Graphite Gray 6GB Ram 128GB Rom,"1.329,",https://m.media-amazon.com/images/I/51e3KdrHuCL._AC_UL320_.jpg,https://amazon.com.br/gp/bestsellers/electronics/16243890011/ref=sr_bs_31_16243890011_1
Spigen Capa Silicone Fit Mag Compativel com Apple iPhone 14 Pro Case (2022) - Black,"171,",https://m.media-amazon.com/images/I/61s7L7bHlTL._AC_UL320_.jpg,https://amazon.com.br/Spigen-Silicone-Compativel-Apple-iPhone/dp/B0B1PJDDT4/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-33&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"TORRAS Capa transparente projetada para iPhone 14 Pro, ultrafina [sem amarelamento] [absorvente protetor militar] capa de TPU de silicone macio de ajuste fino para iPhone 14 Pro capa de telefone 15 cm, transparente","499,",https://m.media-amazon.com/images/I/71sxKaNlu6L._AC_UL320_.jpg,https://amazon.com.br/TORRAS-transparente-projetada-amarelamento-absorvente/dp/B0B5TPX32R/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-34&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"OUXUL Capa preta projetada para iPhone 14 Pro, capa de borracha para telefone fina à prova de choque de silicone sedoso para homens e mulheres com forro de microfibra macia antiarranhões para iPhone 14 Pro 6,1 polegadas (preto)","78,",https://m.media-amazon.com/images/I/61vtTb7pMwL._AC_UL320_.jpg,https://amazon.com.br/iPhone-14-Pro-microfibra-antiarranh%C3%B5es/dp/B0B6BBY4GF/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=WBQGZ37Z5X9I&keywords=iphone+14+pro&qid=1670102573&sprefix=iphone+14+pro%2Caps%2C197&sr=8-35
